"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TSUN","WT01","WT02","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-12","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-13","5.82","0.04","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-14","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-15","6.71","0.00","0.0","0",,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-16","3.36","0.03","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-17","4.92","0.00","0.0","0",,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-18","2.91","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-19","4.03","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-20","2.91","0.00","0.0","0",,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-21","3.80","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-22","3.36","0.00","0.0","0",,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-23","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-24","7.61","0.01","0.0","0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-25","6.93","0.06","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-26","7.61","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-27","5.37","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-28","5.82","0.02","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-29","8.95","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-30","4.47","0.11","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-31","6.93","0.26","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-01","2.46","0.51","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-02","7.83","0.04","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-03","5.82","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-04","5.82","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-05","5.14","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-06","6.71","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-07","5.59","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-08","7.83","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-09","10.96","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-10","5.59","0.00","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-11","4.92","0.00","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-12","4.92","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-13","3.36","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-14","3.36","0.00","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-15","3.58","0.00","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-16","5.59","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-17","5.59","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-18","4.92","0.01","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-19","2.01","0.04","0.0","0",,,,,,,,,"    1",,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-20","4.92","0.00","0.0","0",,,"    1",,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-21","4.92","0.22","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-22","8.72","2.45","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-23","6.71","0.22","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-24","6.26","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-25","2.24","0.00","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-26","5.82","0.03","0.0","0",,,,,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-27","9.40","0.04","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-28","6.04","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-29","5.59","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-04-30","4.03","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-01","4.03","0.62","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-02","5.82","0.08","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-03","2.46","0.47","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-04","2.01","0.10","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-05","3.13","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-06","3.58","0.00","0.0","0",,,"    1",,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-07","3.58","0.01","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-08","4.92","0.04","0.0","0",,,,,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-09","2.91","0.33","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-10","5.82","0.19","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-11","5.59","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-12","4.03","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-13","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-14","4.03","0.00","0.0","0",,,,,,,,,"    1",,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-15","3.36","0.54","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-16","2.01","0.09","0.0","0",,,"    1",,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-17","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-18","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-19","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-20","6.04","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-21","7.16","1.40","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-22","4.70","0.23","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-23","2.91","0.03","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-24","4.03","0.95","0.0","0",,,"    1","    1",,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-25","3.58","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-26","2.68","0.02","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-27","1.57","0.06","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-28","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-29","4.47","0.21","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-30","3.13","0.01","0.0","0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-05-31","4.92","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-01","8.05","0.25","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-02","5.14","0.39","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-03","5.37","0.01","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-04","7.61","0.18","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-05","3.80","0.01","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-06","2.24","0.01","0.0","0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-07","2.91","0.01","0.0","0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-08","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-09","2.91","0.00","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-10","1.57","0.00","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-11","5.37","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-12","5.59","1.02","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-13","5.59","0.32","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-14","6.04","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-15","4.03","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-16","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-17","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-18","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-19","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-20","3.58","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-21","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-22","2.68","0.35","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-23","4.03","0.00","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-24","2.91","0.06","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-25","3.58","0.15","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-26","6.26","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-27","6.71","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-28","5.37","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-29","3.80","0.21","0.0","0",,,"    1",,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-06-30","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-01","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-02","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-03","2.91","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-04","4.25","0.06","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-05","5.14","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-06","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-07","4.03","0.50","0.0","0",,,,,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-08","3.13","0.09","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-09","3.80","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-10","3.80","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-11","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-12","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-13","2.91","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-14","4.25","0.00","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-15","3.58","0.26","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-16","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-17","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-18","2.91","1.76","0.0","0",,,"    1","    1",,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-19","4.70","0.02","0.0","0",,,,,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-20","7.38","0.58","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-21","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-22","2.46","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-23","4.03","0.15","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-24","6.49","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-25","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-26","5.37","0.60","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-27","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-28","5.14","0.18","0.0","0",,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-29","3.58","0.01","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-30","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-07-31","3.80","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-01","2.24","0.64","0.0","0",,,,"    1",,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-02","2.68","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-03","3.58","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-04","3.13","0.00","0.0","0",,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-05","6.04","0.22","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-06","3.58","0.01","0.0","0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-07","2.01","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-08","1.12","0.00","0.0","0",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-09","2.91","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-10","4.25","0.24","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-11","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-12","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-13","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-14","2.24","0.01","0.0","0",,,,,,,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-15","2.91","0.57","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-16","3.36","0.00","0.0","0",,,"    1",,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-17","4.03","0.15","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-18","3.36","0.32","0.0","0",,,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-08-19","1.12","0.00","0.0","0",,,,,,,,,,,,,,,,,,
